Id	From dataset	Site	Domestication Status	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16
21.JPG	21.TPS	Botai	Unknown	0.3453012415868801	-0.3389250600236938	-0.03774137657218338	-0.3664578674471028	-0.48529947906447085	-0.23113186144505954	-0.06403081979270653	0.18308056273019657	-0.09088632869697073	0.3551689490850791	0.30613864766679033	0.16527371547925856	0.012824522058066194	0.2260534276435491	0.013693592814595923	0.006938133977770651
22.JPG	22.TPS	Botai	Unknown	0.382564819375575	-0.4250356362960234	-0.07738717481775105	-0.36708205351923456	-0.4120002105376758	-0.221285239911509	-0.05812746364418343	0.2081472755547531	-0.09556758764517949	0.33953415307158946	0.26586167529682614	0.19982190365627098	-0.0016447031716716825	0.20602858859056392	-0.00369935485594103	0.05987100885358883
23.JPG	23.TPS	Botai	Unknown	0.3766683067290668	-0.4228842131671452	-0.07462647005727384	-0.3676562498025262	-0.4117737661355329	-0.23065407551278178	-0.06386669469650989	0.20356909044697064	-0.09699292664929107	0.36154605958594443	0.2401267263489493	0.17866186014548466	0.005359281659369566	0.22019769402886777	0.025105542801222423	0.05721983427518622
5.JPG	5.TPS	Botai	Unknown	0.2669269789894544	-0.34449728044085265	-0.013208568183357108	-0.3799318437131926	-0.5063797426484249	-0.26203127453114045	-0.035117194186550564	0.16056366999739247	-0.11662558835196436	0.39191085004914894	0.281160413951848	0.20978061336337459	0.04015304672002902	0.1981122850973485	0.08309065370896393	0.026092980177922213
76.JPG	76.TPS	Botai	Unknown	0.4085300527730368	-0.19422982807503644	-0.09714760653024188	-0.3291714167819728	-0.5441945638526839	-0.22815171897951525	-0.06886869522818483	0.12011477558431842	-0.13040328209009017	0.4275078516470445	0.37456264271430206	0.0677865063952238	0.05817375982268019	0.18313658040928524	-6.523076088170135E-4	-0.04699275019934707
84.JPG	84.TPS	Botai	Unknown	0.4069638418081773	-0.3680775574379382	-0.0769966433270239	-0.3451274084997455	-0.4806071596446877	-0.21245844659197088	-0.0527287821137653	0.1920869770729442	-0.08261736688668975	0.31558863278030524	0.28256790353147676	0.18849407329535622	-0.0038226366361022233	0.2046823388421975	0.007240843268615058	0.024811390538850828
86.JPG	86.TPS	Botai	Unknown	0.36018130619922384	-0.31126996763502285	-0.056233462422496404	-0.3620577630937885	-0.5001235766015316	-0.2537879210667326	-0.034943460001292365	0.1650544879395843	-0.08578337750684015	0.3902034889194847	0.2635063531003132	0.12081711489608551	0.015516495401440324	0.24205300426926885	0.03787972183118145	0.00898755577111817
87.JPG	87.TPS	Botai	Unknown	0.30403659359527346	-0.2995862036069485	-0.019192125682188355	-0.3732412806188671	-0.5049697036959637	-0.27445591205987685	-0.053071433397833094	0.18208191690198675	-0.06502956742378835	0.40765834947950935	0.2869905383579384	0.12550529372456334	0.003780899801152216	0.24698248705510154	0.04745479844540795	-0.014944650875469694
88.JPG	88.TPS	Botai	Unknown	0.3235044763174314	-0.29601673436251136	-0.05534911578646947	-0.37732232715168307	-0.520779496286355	-0.26332503590250134	-0.02575986225041285	0.15701445172278022	-0.06443550913271402	0.37181042854636936	0.2869248797729721	0.19026391034600806	0.022378510157421438	0.21877762498031667	0.03351611720812912	-0.0012023181787781025
89.JPG	89.TPS	Botai	Unknown	0.3845829799968599	-0.36737279355223756	-0.056597994773768	-0.3704246714254457	-0.4640323438747271	-0.20884072959701144	-0.09672827202566917	0.2090127869913208	-0.07459559295720175	0.3301749343036291	0.2873965941985362	0.16032805745933854	-0.01681362802061221	0.21147058009901332	0.03678825745658168	0.03565183572139378
90.JPG	90.TPS	Botai	Unknown	0.28203080895936633	-0.304953578788851	0.0031602829501175362	-0.3704155799586778	-0.5168582122857052	-0.2643928434899617	-0.044742957697265044	0.1634584416138243	-0.08383418774547718	0.3950829795437811	0.3134102964041959	0.14404627187676516	-2.1735901945133147E-4	0.25479936860768626	0.04705132843422091	-0.01762505940456764
93.JPG	93.TPS	Botai	Unknown	0.38351197531031134	-0.29850247136713565	-0.05959234952207753	-0.33509530218205263	-0.5205352213099942	-0.24828683929209108	-0.014248817725698358	0.1664815057708702	-0.0934709209712678	0.4059331091187923	0.26100654286593733	0.1392496777229205	0.04048411138855595	0.20180941471931443	0.002844679964235802	-0.031589094490618246
94.JPG	94.TPS	Botai	Unknown	0.39363073155409184	-0.3872115000676465	-0.07744657829262276	-0.3856430684278884	-0.4196111653412051	-0.2144440775802334	-0.06356365246450535	0.1987269814022456	-0.10127344686011863	0.36451067725004005	0.246689000780312	0.13078542745357585	-0.00812931635498027	0.24293928396873568	0.029704426979030155	0.05033627600117156
95.JPG	95.TPS	Botai	Unknown	0.407833057390377	-0.3423935183540308	-0.06400480263875759	-0.36990423152422436	-0.47339734562805447	-0.2156240256390244	-0.051695638402529706	0.18451487498237565	-0.07455295131565418	0.3518054422124124	0.26010404580049856	0.130706128420905	0.0029909497233913582	0.24174398992574464	-0.0072773149292702745	0.019151339975841352
98.JPG	98.TPS	Botai	Unknown	0.36350190245119035	-0.32334868325116545	-0.050013567061273974	-0.38327464581021653	-0.4978573915552043	-0.21442374235257286	-0.04410208361163979	0.16780552314050465	-0.09001110553019218	0.3642624242959078	0.2782977461791047	0.17517796802510682	0.015712070773051635	0.2084582412347699	0.024472428354961735	0.005342914717666861
DSC_0145.JPG	KENT_M3_145.TPS	Kent	Domestic	0.3465705911458409	-0.36857418601529657	-0.04673126502816873	-0.36214842563497457	-0.46561090058171656	-0.24510545132673317	-0.08121650418168827	0.2020082083084163	-0.08091424600607253	0.328114168180595	0.29679640024481285	0.15180388044785342	-0.003934739279919748	0.25313002792634975	0.03504066368691226	0.040771778113790194
DSC_0147.JPG	KENT_M3_147.TPS	Kent	Domestic	0.36937201461385605	-0.41012601114716063	-0.06276357108144286	-0.37110406710091565	-0.4287387657091853	-0.24020461680523142	-0.07994254073841806	0.21111219960843788	-0.08316465072292166	0.3399770760398144	0.24983270051631137	0.1619736975760361	0.01213396894316114	0.23264711144196598	0.023270844178641704	0.07572461038705273
DSC_0148.JPG	KENT_M3_148.TPS	Kent	Domestic	0.4106165569598984	-0.4270200937002524	-0.06499160390220933	-0.3972832456907984	-0.40043737310490657	-0.16248628338368967	-0.07933702538474464	0.19851119093085184	-0.09493655180088935	0.36031409295579164	0.247575277649467	0.1850788920788869	-0.04712695839269257	0.19629025610409556	0.028637677976077417	0.046595190705115315
DSC_0152.JPG	KENT_M3_152.TPS	Kent	Domestic	0.2759990438773361	-0.3012005767805408	-0.008374620653814556	-0.39719774529288565	-0.5210513768438583	-0.27332101082739774	-0.07102941558129311	0.13892783193101038	-0.07955216498803037	0.37267727382154714	0.2993300785222147	0.1713622305812367	0.08314604939487354	0.2461526377439213	0.021532406272572024	0.04259935882310884
DSC_0156.JPG	KENT_M3_156.TPS	Kent	Domestic	0.40207876655574004	-0.37562682819061105	-0.08016191452485644	-0.3544179133815824	-0.45012615324583427	-0.20614658357719387	-0.04557033628670158	0.17330485776827687	-0.12697527568910605	0.3588378178253255	0.2711421650120635	0.14709292085142928	-0.0017430920090193325	0.22471777045656458	0.03135584018771067	0.0322379582477913
DSC_0157.JPG	KENT_M3_157.TPS	Kent	Domestic	0.4177564451526137	-0.4033008368089344	-0.0842292119522191	-0.35828574407182306	-0.43160601548932154	-0.22804162929165828	-0.07823603815328378	0.20954531283416386	-0.07326321792721152	0.3542817402026625	0.2303186530390092	0.13579182852089272	-0.009841799379221857	0.20978229059814033	0.029101184709634246	0.08022703801655715
DSC_0158.JPG	KENT_M3_158.TPS	Kent	Domestic	0.3399443602633474	-0.3647703638864131	-0.07491935421713157	-0.3770446254028931	-0.4507248616367748	-0.24365449050446136	-0.04062196942898001	0.17629660629203858	-0.09613965230722117	0.3570463142309732	0.2871875641715792	0.2058788773208665	0.019424562818063845	0.22519638809182374	0.015849350337118352	0.021051293858065465
DSC_0171.JPG	KENT_M3_171.TPS	Kent	Domestic	0.37414820586387965	-0.42636926752975396	-0.02988812350804769	-0.36028816232175637	-0.42296223536672883	-0.18890359904081191	-0.07308325107640644	0.19864296181004412	-0.15504824533408013	0.3558150440151399	0.28430076520964265	0.1345099918261558	-0.0151220120178056	0.2239169750147473	0.037654896229548575	0.06267605622623379
DSC_0173.JPG	KENT_M3_173.TPS	Kent	Domestic	0.35115540473516665	-0.32070155111620097	-0.04354880702826532	-0.33809122282174336	-0.5145911702105708	-0.23620512756876494	-0.05890667473148868	0.1469133067505002	-0.10651319681797126	0.38670410709243974	0.2961313629081313	0.16137322290991424	0.028703994701986525	0.20885854638608586	0.0475690864430116	-0.008851281632230385
DSC_0175.JPG	KENT_M3_175.TPS	Kent	Domestic	0.4010641478028715	-0.3175673123924681	-0.0766192357902912	-0.38351234012152	-0.4970300644152804	-0.1892052318643559	-0.060468523402483765	0.14866111820255168	-0.10961397310336665	0.3475779140467367	0.28394838041780174	0.14900384729247299	0.008601645273647191	0.21090168602076453	0.050117623217100664	0.03414031881581739
DSC_0176.JPG	KENT_M3_176.TPS	Kent	Domestic	0.33684919918707756	-0.3391220253905827	0.0019748817287195083	-0.38661541213311607	-0.4760384983773304	-0.25340062972793526	-0.0631773915047472	0.18079092097782679	-0.0705530637653631	0.40689817128298117	0.27987721253042974	0.08265456056485511	1.7550887706713723E-4	0.22650251291410722	-0.009107848675855127	0.08229190151186577
DSC_0178.JPG	KENT_M3_178.TPS	Kent	Domestic	0.39385243518534535	-0.36416470149759594	-0.058427471065487555	-0.3427087427879296	-0.4722207488430674	-0.22208420934370973	-0.04206782558585029	0.1740892756995099	-0.09701126252701353	0.36644730325652236	0.2633431716814751	0.1557569280533794	0.011417219751930172	0.22898742176914288	0.0011144814026692376	0.0036767248506813384
DSC_0179.JPG	KENT_M3_179.TPS	Kent	Domestic	0.4000765271966719	-0.3364100589910934	-0.06666557100135687	-0.3433567973136197	-0.4996418113624939	-0.21097213618009017	-0.0222005702511318	0.16153995290370965	-0.10087151582572929	0.36063331369944035	0.2747103467957028	0.16356327226312478	-0.005023953423174232	0.21598339567515734	0.01961654787150927	-0.010980942056628253
DSC_0180.JPG	KENT_M3_180.TPS	Kent	Domestic	0.3788498513465748	-0.4078828280767644	-0.06823190245710879	-0.3661953822717722	-0.4246028364921696	-0.21853230263429416	-0.06042563967036419	0.18927145498599687	-0.1005795854471381	0.3513024035454569	0.2711691532843777	0.1832437811007654	0.0012822588857657248	0.2190487463124538	0.002538700550062857	0.049744127038157185
DSC_0183.JPG	KENT_M3_183.TPS	Kent	Domestic	0.3069664541108344	-0.317537702783551	-0.015605469396613496	-0.3756668759400386	-0.5247031722856554	-0.2674443192190248	-0.03203444497256858	0.1831443560948603	-0.06356180679551503	0.38074573324109856	0.2578078211250174	0.16782535191869563	0.015007574436003542	0.22519174122621352	0.056123043778495585	0.003741715461747086
DSC_0184.JPG	KENT_M3_184.TPS	Kent	Domestic	0.3562818646085096	-0.3465460105330818	-0.018591211498964633	-0.3199049521358339	-0.5076109779464775	-0.2662579951144739	-0.057632309969691216	0.1691233410454585	-0.06888928800643108	0.4093398562498583	0.24640070723119384	0.13052525907776255	0.026931889077983547	0.2275969103643875	0.02310932650387722	-0.00387640895407746
IMG_1232.JPG	M3_31607_1232.TPS	31607	Wild	0.3562287319727162	-0.35113153114045614	-0.05425668763078362	-0.37198678806834784	-0.47111495884470367	-0.25160219909399345	-0.04944457343816828	0.2032919904835219	-0.060985340812477036	0.35493835671023705	0.27607740776994155	0.1525274905014993	-0.014479570974579425	0.22766862201990726	0.017974991958055086	0.036294058587631434
IMG_1234.JPG	M3_31607_1234.TPS	31607	Wild	0.40916350864046075	-0.37553460776738934	-0.08355093880548824	-0.35126144371063756	-0.4718187508600015	-0.22028627083796917	-0.0556337801605446	0.19413388908156418	-0.08897349698638249	0.322781967542722	0.2553136620795593	0.15940149840280365	-0.0041090850027062495	0.21903855111717835	0.03960888109510376	0.05172641617172768
IMG_1238.JPG	M3_31607_1238.TPS	31607	Wild	0.39709054293435325	-0.3768425587791996	-0.05549496604187325	-0.364109562418525	-0.4507623991077325	-0.17810899965057894	-0.061531996471107256	0.1839246687383514	-0.146828559488759	0.3543671170477891	0.2836659859484546	0.1435502004721261	-2.3325822027426158E-4	0.22414541536522262	0.034094650446936846	0.013073719224814056
IMG_1243.JPG	M3_31607_1243.TPS	31607	Wild	0.38506392229435393	-0.3573394287413336	-0.08775500869259709	-0.3714297487490555	-0.46142794898732054	-0.22047944132148317	-0.06047430866291885	0.188315380746789	-0.09780284788925925	0.34065841437273964	0.2777486711178152	0.17237900039037465	0.007414059601534603	0.21133623774890378	0.03723346121839076	0.03655958555306529
IMG_1244.JPG	M3_31607_1244.TPS	31607	Wild	0.37029113732972024	-0.3444823916099286	-0.06231512697521713	-0.3572674552247066	-0.49112511965811156	-0.23861609032414988	-0.048485224223415856	0.1853333468681715	-0.10467353057725239	0.3388058624442532	0.29210292166312046	0.14462267852924338	0.01423744235087323	0.20983303840035714	0.029967500090282734	0.0617710109167599
IMG_1246.JPG	M3_31607_1246.TPS	31607	Wild	0.36676443771053724	-0.300808288029021	-0.048337327297090664	-0.3571169137038176	-0.5221936191819481	-0.21569968906972495	-0.06016495482929537	0.15411824783182929	-0.09529398767866099	0.36468131507459106	0.30436181512261085	0.16334200498095836	0.019820872464528693	0.21228490606611575	0.03504276368931754	-0.020801583150932543
IMG_1251.JPG	M3_31607_1251.TPS	31607	Wild	0.4587084832026653	-0.3843201233234358	-0.09797242971628263	-0.34070526970411824	-0.4558925619431572	-0.16620580189973438	-0.07147337130492465	0.1719952932836181	-0.11776958006990615	0.3214736144912008	0.27353805024984057	0.16794770032669046	-0.0033053770442862803	0.20661850686710373	0.014166786626051607	0.023196079958675193
IMG_1252.JPG	M3_31607_1252.TPS	31607	Wild	0.36900558729198074	-0.36244874524700604	-0.06721470386697248	-0.3674454103090269	-0.4630078025721515	-0.23064127307616053	-0.060143861149103875	0.20286126243055672	-0.08700942451064073	0.3363799297737776	0.2892390449548564	0.15814741888936518	-0.01841423417838004	0.22517571653170065	0.037545394030411634	0.037971101006793295
IMG_1255.JPG	M3_31607_1255.TPS	31607	Wild	0.3491985920168718	-0.3694619972668941	-0.061271863411383375	-0.3644956490698325	-0.4519941497690755	-0.23996207275434428	-0.04221792901860116	0.19205286356316079	-0.11739527738243745	0.3551623996115173	0.2998417440921005	0.15092288115267063	-0.006878517801265664	0.2286564792536858	0.030717401273792303	0.04712509551003614
IMG_1257.JPG	M3_31607_1257.TPS	31607	Wild	0.43400159983846537	-0.394085485828635	-0.06301415960133647	-0.33197090469753293	-0.46249674498389265	-0.17114642304020816	-0.0714065660543032	0.16792142261169063	-0.12725228631263566	0.3371192980269124	0.2838806221138356	0.15790411345893623	-0.009464218314280251	0.2046329403929704	0.015751753314147188	0.029625039075866562
IMG_1258.JPG	M3_31607_1258.TPS	31607	Wild	0.4393819587592668	-0.35430380624991015	-0.08536201721677597	-0.3778607221547792	-0.47334169490937256	-0.18164168328917493	-0.05059624689534642	0.18355668987665638	-0.0936870171763614	0.3281336003577788	0.25034654542388207	0.1528658718105904	7.537142367025117E-4	0.2078999881185163	0.01250475777800518	0.04135006153032283
IMG_1260.JPG	M3_33128_1260.TPS	33128	Wild	0.3580100419723113	-0.33596232830409717	-0.053437076874976175	-0.36587201603848396	-0.4855446219408731	-0.23438079493535016	-0.032076531621494694	0.16662145325060215	-0.09758972882629732	0.3833061119643085	0.2730486119147812	0.15620895747437327	0.005694462887940004	0.2206573962884891	0.0318948424886096	0.00942122030015781
IMG_1262.JPG	M3_33128_1262.TPS	33128	Wild	0.3801909527020191	-0.34756085319678115	-0.07938501405665746	-0.4066402339184779	-0.44764706013161765	-0.1944934233813448	-0.06137512677427075	0.19361548513646612	-0.11041684912574604	0.3444248959237416	0.2909511254036474	0.1592798038269316	-0.009612499635310325	0.21236364078911554	0.037294471617935275	0.03901068482035119
IMG_1265.JPG	M3_33128_1265.TPS	33128	Wild	0.3864354424406049	-0.37439212104673036	0.001882444108177477	-0.3856657860089034	-0.48313020198063966	-0.1993993266728527	-0.052153758534156505	0.21016819198168174	-0.05546000166593083	0.3500624954484624	0.23665564711312692	0.14921839554293304	-0.009666237884797693	0.21973589921913186	-0.02456333359638564	0.030272251536276995
IMG_1278.JPG	M3_33128_1278.TPS	33128	Wild	0.3738774923632879	-0.39714664692418644	-0.05134506297176176	-0.36891394018405954	-0.4331556901070721	-0.21360177470496458	-0.0762964826848295	0.2050808730321884	-0.09962512972972362	0.3515669481541649	0.28559252938322843	0.15848424511976764	-0.01461325410112796	0.21356411999800393	0.015565597847996031	0.05096617550908703
IMG_1279.JPG	M3_33128_1279.TPS	33128	Wild	0.42808204896814966	-0.39532904686764037	-0.07027241321098261	-0.3624884069525655	-0.43980950825485554	-0.19527096273411798	-0.07448343917347552	0.22390671150151725	-0.10463296600270197	0.32613730052005985	0.2578417946077069	0.12467989119986844	-0.011434635575787687	0.21732841794314897	0.014709118641946782	0.061036095389729504
IMG_1378.jpg	M3_ARZ_1378.TPS	Arzhan	Domestic	0.3469435562139146	-0.3983544604334825	-0.07217690410070461	-0.37677708037442154	-0.4235101777422595	-0.2618235481471038	-0.06782167789689773	0.20048925697649497	-0.06969390187804476	0.36096036478291227	0.253817603746603	0.18357184642446298	0.018648898831843685	0.23190139256934506	0.013792602825545496	0.060032228201793304
IMG_1383.jpg	M3_ARZ_1383.TPS	Arzhan	Domestic	0.37624613342602903	-0.3967987862601675	-0.07754018119283734	-0.3584838442219576	-0.43635514215393395	-0.24151362551710415	-0.036652555967951285	0.18686035780605728	-0.10441686379502953	0.3677650643854126	0.24661414349100086	0.1687502886803878	0.014068427362859034	0.22052254674429891	0.0180360388298626	0.052897998383072874
IMG_1385.jpg	M3_ARZ_1385.TPS	Arzhan	Domestic	0.42608603733433004	-0.36296052459156547	-0.10432846286403626	-0.3768949595043309	-0.44567745862285474	-0.20597419269079228	-0.06531818042939622	0.1773584543130273	-0.08877493506427497	0.35097692345539727	0.25027804199154924	0.1502475668371943	0.006684117180644375	0.21307251063377095	0.02105084047403868	0.05417422154729883
IMG_1386.jpg	M3_ARZ_1386.TPS	Arzhan	Domestic	0.3970666295985149	-0.363220116154416	-0.10359782599985352	-0.35662063925929927	-0.455203175984237	-0.24958418880456343	-0.05348598877632858	0.17980215573595548	-0.08664705918362475	0.35890219503543597	0.2556439078775637	0.155122509674604	0.025945940911131726	0.20638061009317674	0.020277571556833733	0.06921747367910594
IMG_1389.jpg	M3_ARZ_1389.TPS	Arzhan	Domestic	0.40073549025849986	-0.39866899529726196	-0.06579463542379872	-0.3630804841366051	-0.4524850958602514	-0.20946691280264562	-0.0722670639270976	0.19465501498262824	-0.0895527699512437	0.32224982737605123	0.27083208505937423	0.16950070192289218	-0.005318044985121673	0.20207816169087658	0.013850034829638673	0.0827326862640652
DSCN7853.JPG	MOD_M3_7853.TPS	Modern	Domestic	0.40000511880272066	-0.3553244112678951	-0.05669406806343292	-0.3623851266001196	-0.504873926866969	-0.11860745929532181	-0.029792831822344743	0.12443871858053629	-0.28144558687267673	0.3062229144983414	0.3164900478176498	0.17477829219877036	0.09520258083994879	0.20601774403128748	0.06110866616510081	0.024859327854398594
DSCN7855.JPG	MOD_M3_7855.TPS	Modern	Domestic	0.44435241692259325	-0.301418891482003	-0.06728470986251156	-0.32867885574494415	-0.5425193176642417	-0.12450849502193702	-0.046401965405980454	0.09337000911961184	-0.18960162063877858	0.3061594801628137	0.3893737073787084	0.20166070630774002	0.06687794181736467	0.15239110094093994	-0.05479645254715214	0.0010249457177820718
